Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Differential,Opponent Differential
11/9/2013,New Mexico,Home,88,Alabama A&M,52,Away,,Win,8.27,-2.47
11/9/2013,Alabama A&M,Away,52,New Mexico,88,Home,,Loss,-2.47,8.27
11/9/2013,Idaho,Home,67,W Illinois,63,Away,,Win,-2.21,-1.40
11/9/2013,W Illinois,Away,63,Idaho,67,Home,,Loss,-1.40,-2.21
11/9/2013,Louisville,Home,70,Col Charleston,48,Away,,Win,21.15,0.31
11/9/2013,Col Charleston,Away,48,Louisville,70,Home,,Loss,0.31,21.15
11/9/2013,South Carolina,Home,82,Longwood,44,Away,,Win,-1.56,-10.47
11/9/2013,Longwood,Away,44,South Carolina,82,Home,,Loss,-10.47,-1.56
11/9/2013,Morehead St,Home,107,Mid-Continent,60,Away,,Win,3.94,0.00
11/9/2013,Mid-Continent,Away,60,Morehead St,107,Home,,Loss,0.00,3.94
11/9/2013,Evansville,Home,87,Martin Meth,69,Away,,Win,-2.82,0.00
11/9/2013,Martin Meth,Away,69,Evansville,87,Home,,Loss,0.00,-2.82
11/9/2013,Indiana St,Home,82,Ball St,73,Away,,Win,3.27,-8.23
11/9/2013,Ball St,Away,73,Indiana St,82,Home,,Loss,-8.23,3.27
11/9/2013,Georgia St,Home,97,Southern Poly,78,Away,,Win,10.13,0.00
11/9/2013,Southern Poly,Away,78,Georgia St,97,Home,,Loss,0.00,10.13
11/9/2013,Bethune-Cookman,Home,91,Trinity Bap,74,Away,,Win,-6.88,0.00
11/9/2013,Trinity Bap,Away,74,Bethune-Cookman,91,Home,,Loss,0.00,-6.88
11/9/2013,Ohio,Home,75,Northern Iowa,64,Away,,Win,4.85,3.45
11/9/2013,Northern Iowa,Away,64,Ohio,75,Home,,Loss,3.45,4.85
11/9/2013,Ohio St,Home,89,Morgan St,50,Away,,Win,10.03,-0.77
11/9/2013,Morgan St,Away,50,Ohio St,89,Home,,Loss,-0.77,10.03
11/9/2013,South Florida,Home,72,Tennessee Tech,62,Away,,Win,-5.13,1.65
11/9/2013,Tennessee Tech,Away,62,South Florida,72,Home,,Loss,1.65,-5.13
11/9/2013,Penn St,Home,74,Wagner,62,Away,,Win,0.59,3.06
11/9/2013,Wagner,Away,62,Penn St,74,Home,,Loss,3.06,0.59
11/9/2013,Long Island,Away,87,St Peter's,80,Away,Neutral Site,Win,-8.10,-2.61
11/9/2013,St Peter's,Away,80,Long Island,87,Away,Neutral Site,Loss,-2.61,-8.10
11/9/2013,Dayton,Home,81,IPFW,80,Away,,Win,5.76,6.59
11/9/2013,IPFW,Away,80,Dayton,81,Home,,Loss,6.59,5.76
11/9/2013,SC Upstate,Away,64,Virginia Tech,63,Home,,Win,4.42,-4.10
11/9/2013,Virginia Tech,Home,63,SC Upstate,64,Away,,Loss,-4.10,4.42
11/9/2013,Bowling Green,Home,102,Earlham,49,Away,,Win,-1.50,0.00
11/9/2013,Earlham,Away,49,Bowling Green,102,Home,,Loss,0.00,-1.50
11/9/2013,Butler,Home,89,Lamar,58,Away,,Win,1.97,-10.57
11/9/2013,Lamar,Away,58,Butler,89,Home,,Loss,-10.57,1.97
11/9/2013,Quinnipiac,Away,82,Hartford,77,Away,Neutral Site,Win,2.39,-0.45
11/9/2013,Hartford,Away,77,Quinnipiac,82,Away,Neutral Site,Loss,-0.45,2.39
11/9/2013,Gonzaga,Home,100,Bryant,76,Away,,Win,11.88,1.47
11/9/2013,Bryant,Away,76,Gonzaga,100,Home,,Loss,1.47,11.88
11/9/2013,Delaware St,Home,107,Cairn,48,Away,,Win,-3.30,0.00
11/9/2013,Cairn,Away,48,Delaware St,107,Home,,Loss,0.00,-3.30
11/9/2013,E Kentucky,Away,68,Kennesaw,60,Home,,Win,8.39,-9.29
11/9/2013,Kennesaw,Home,60,E Kentucky,68,Away,,Loss,-9.29,8.39
11/9/2013,Temple,Away,78,Penn,73,Home,,Win,-4.19,-6.57
11/9/2013,Penn,Home,73,Temple,78,Away,,Loss,-6.57,-4.19
11/9/2013,Winthrop,Home,93,Roanoke,74,Away,,Win,2.64,0.00
11/9/2013,Roanoke,Away,74,Winthrop,93,Home,,Loss,0.00,2.64
11/9/2013,Manhattan,Away,99,La Salle,90,Home,,Win,7.38,-0.65
11/9/2013,La Salle,Home,90,Manhattan,99,Away,,Loss,-0.65,7.38
11/9/2013,Duquesne,Home,94,Abilene Chr,75,Away,,Win,-0.37,-0.45
11/9/2013,Abilene Chr,Away,75,Duquesne,94,Home,,Loss,-0.45,-0.37
11/9/2013,Cleveland St,Home,73,Iona,69,Away,,Win,7.06,6.28
11/9/2013,Iona,Away,69,Cleveland St,73,Home,,Loss,6.28,7.06
11/9/2013,Wichita St,Home,93,Emporia St,50,Away,,Win,15.88,0.00
11/9/2013,Emporia St,Away,50,Wichita St,93,Home,,Loss,0.00,15.88
11/9/2013,Youngstown St,Away,74,Florida Intl,72,Away,Neutral Site,Win,2.84,-1.35
11/9/2013,Florida Intl,Away,72,Youngstown St,74,Away,Neutral Site,Loss,-1.35,2.84
11/9/2013,Long Beach St,Home,71,Hawaii Pacific,59,Away,,Win,-0.59,0.00
11/9/2013,Hawaii Pacific,Away,59,Long Beach St,71,Home,,Loss,0.00,-0.59
11/9/2013,Rice,Home,69,St Thomas TX,60,Away,,Win,-7.67,0.00
11/9/2013,St Thomas TX,Away,60,Rice,69,Home,,Loss,0.00,-7.67
11/10/2013,Middle Tenn St,Home,78,Southern Univ,75,Away,,Win,8.24,5.38
11/10/2013,Southern Univ,Away,75,Middle Tenn St,78,Home,,Loss,5.38,8.24
11/10/2013,Elon,Away,75,Marist,48,Home,,Win,3.47,-3.68
11/10/2013,Marist,Home,48,Elon,75,Away,,Loss,-3.68,3.47
11/10/2013,E Washington,Home,87,Pacific OR,58,Away,,Win,1.06,0.00
11/10/2013,Pacific OR,Away,58,E Washington,87,Home,,Loss,0.00,1.06
11/10/2013,Wright St,Home,82,Mt St Joseph,49,Away,,Win,5.09,0.00
11/10/2013,Mt St Joseph,Away,49,Wright St,82,Home,,Loss,0.00,5.09
11/10/2013,Alcorn St,Home,73,Tougaloo,68,Away,,Win,-3.74,0.00
11/10/2013,Tougaloo,Away,68,Alcorn St,73,Home,,Loss,0.00,-3.74
11/10/2013,Florida Intl,Away,66,Kennesaw,58,Home,,Win,-1.35,-9.29
11/10/2013,Kennesaw,Home,58,Florida Intl,66,Away,,Loss,-9.29,-1.35
11/10/2013,Bradley,Home,85,Alabama St,59,Away,,Win,-2.41,2.00
11/10/2013,Alabama St,Away,59,Bradley,85,Home,,Loss,2.00,-2.41
11/10/2013,Iowa,Home,83,NE Omaha,75,Away,,Win,11.91,5.40
11/10/2013,NE Omaha,Away,75,Iowa,83,Home,,Loss,5.40,11.91
11/10/2013,Washington,Home,88,Seattle,78,Away,,Win,-0.19,0.67
11/10/2013,Seattle,Away,78,Washington,88,Home,,Loss,0.67,-0.19
11/10/2013,Coppin St,Away,78,Oregon St,73,Home,,Win,-5.38,0.29
11/10/2013,Oregon St,Home,73,Coppin St,78,Away,,Loss,0.29,-5.38
11/10/2013,Ark Pine Bluff,Away,66,Tuskegee,64,Away,Neutral Site,Win,-7.45,0.00
11/10/2013,Tuskegee,Away,64,Ark Pine Bluff,66,Away,Neutral Site,Loss,0.00,-7.45
11/10/2013,Illinois,Home,86,Jacksonville St,62,Away,,Win,2.09,-5.23
11/10/2013,Jacksonville St,Away,62,Illinois,86,Home,,Loss,-5.23,2.09
11/10/2013,S Carolina St,Home,59,St Andrew's,55,Away,,Win,-9.90,0.00
11/10/2013,St Andrew's,Away,55,S Carolina St,59,Home,,Loss,0.00,-9.90
11/10/2013,Colorado,Home,91,TN Martin,65,Away,,Win,2.91,-7.16
11/10/2013,TN Martin,Away,65,Colorado,91,Home,,Loss,-7.16,2.91
11/10/2013,Howard,Home,83,Gwynedd-Mercy,66,Away,,Win,-9.82,0.00
11/10/2013,Gwynedd-Mercy,Away,66,Howard,83,Home,,Loss,0.00,-9.82
11/10/2013,Oral Roberts,Away,74,Tulsa,68,Home,,Win,2.12,5.73
11/10/2013,Tulsa,Home,68,Oral Roberts,74,Away,,Loss,5.73,2.12
11/10/2013,Brown,Home,74,Binghamton,57,Away,,Win,4.18,-10.00
11/10/2013,Binghamton,Away,57,Brown,74,Home,,Loss,-10.00,4.18
11/10/2013,Loyola MD,Away,93,Cornell,89,Home,,Win,-6.70,-14.29
11/10/2013,Cornell,Home,89,Loyola MD,93,Away,,Loss,-14.29,-6.70
11/10/2013,Hofstra,Home,80,F Dickinson,58,Away,,Win,-4.67,-6.48
11/10/2013,F Dickinson,Away,58,Hofstra,80,Home,,Loss,-6.48,-4.67
11/10/2013,Maine,Home,111,Fisher,64,Away,,Win,-10.79,0.00
11/10/2013,Fisher,Away,64,Maine,111,Home,,Loss,0.00,-10.79
11/10/2013,Kentucky,Home,93,N Kentucky,63,Away,,Win,9.26,-5.57
11/10/2013,N Kentucky,Away,63,Kentucky,93,Home,,Loss,-5.57,9.26
11/10/2013,Charleston So,Away,95,Delaware,93,Home,,Win,9.06,4.38
11/10/2013,Delaware,Home,93,Charleston So,95,Away,,Loss,4.38,9.06
11/10/2013,Harvard,Away,82,Holy Cross,72,Away,Neutral Site,Win,13.13,1.88
11/10/2013,Holy Cross,Away,72,Harvard,82,Away,Neutral Site,Loss,1.88,13.13
11/10/2013,Massachusetts,Away,86,Boston College,73,Away,Neutral Site,Win,5.34,-4.91
11/10/2013,Boston College,Away,73,Massachusetts,86,Away,Neutral Site,Loss,-4.91,5.34
11/10/2013,Dartmouth,Home,106,Lyndon St,61,Away,,Win,1.46,0.00
11/10/2013,Lyndon St,Away,61,Dartmouth,106,Home,,Loss,0.00,1.46
11/10/2013,Youngstown St,Away,75,E Kentucky,67,Away,Neutral Site,Win,2.84,8.39
11/10/2013,E Kentucky,Away,67,Youngstown St,75,Away,Neutral Site,Loss,8.39,2.84
11/10/2013,Valparaiso,Home,113,North Park,50,Away,,Win,4.79,0.00
11/10/2013,North Park,Away,50,Valparaiso,113,Home,,Loss,0.00,4.79
11/10/2013,Stony Brook,Home,81,Haverford,65,Away,,Win,5.58,0.00
11/10/2013,Haverford,Away,65,Stony Brook,81,Home,,Loss,0.00,5.58
11/10/2013,Iowa St,Home,95,UNC Wilmington,62,Away,,Win,8.97,-6.34
11/10/2013,UNC Wilmington,Away,62,Iowa St,95,Home,,Loss,-6.34,8.97
11/10/2013,Boston Univ,Away,72,Northeastern,69,Away,Neutral Site,Win,4.41,-2.81
11/10/2013,Northeastern,Away,69,Boston Univ,72,Away,Neutral Site,Loss,-2.81,4.41
11/10/2013,Princeton,Home,67,Florida A&M,50,Away,,Win,7.21,-2.78
11/10/2013,Florida A&M,Away,50,Princeton,67,Home,,Loss,-2.78,7.21
11/10/2013,Notre Dame,Home,80,Stetson,49,Away,,Win,1.41,-10.84
11/10/2013,Stetson,Away,49,Notre Dame,80,Home,,Loss,-10.84,1.41
11/11/2013,SE Missouri St,Home,118,Central Bap,56,Away,,Win,4.38,0.00
11/11/2013,Central Bap,Away,56,SE Missouri St,118,Home,,Loss,0.00,4.38
11/11/2013,Creighton,Home,96,Missouri KC,70,Away,,Win,12.12,-7.00
11/11/2013,Missouri KC,Away,70,Creighton,96,Home,,Loss,-7.00,12.12
11/11/2013,Troy,Home,102,LaGrange,69,Away,,Win,-1.61,0.00
11/11/2013,LaGrange,Away,69,Troy,102,Home,,Loss,0.00,-1.61
11/11/2013,UC Davis,Home,80,Holy Names,54,Away,,Win,-7.55,0.00
11/11/2013,Holy Names,Away,54,UC Davis,80,Home,,Loss,0.00,-7.55
11/11/2013,Arizona,Home,91,Long Beach St,57,Away,,Win,11.97,-0.59
11/11/2013,Long Beach St,Away,57,Arizona,91,Home,,Loss,-0.59,11.97
11/11/2013,Utah Valley,Home,78,NC A&T,71,Away,,Win,2.61,-7.91
11/11/2013,NC A&T,Away,71,Utah Valley,78,Home,,Loss,-7.91,2.61
11/11/2013,Sam Houston St,Home,116,Hillsdale Bap,54,Away,,Win,6.03,0.00
11/11/2013,Hillsdale Bap,Away,54,Sam Houston St,116,Home,,Loss,0.00,6.03
11/11/2013,Prairie View,Home,100,Schreiner,73,Away,,Win,-7.68,0.00
11/11/2013,Schreiner,Away,73,Prairie View,100,Home,,Loss,0.00,-7.68
11/11/2013,Northern Iowa,Home,86,Coe,52,Away,,Win,3.45,0.00
11/11/2013,Coe,Away,52,Northern Iowa,86,Home,,Loss,0.00,3.45
11/11/2013,Arkansas St,Away,65,Jackson St,61,Home,,Win,4.16,-2.90
11/11/2013,Jackson St,Home,61,Arkansas St,65,Away,,Loss,-2.90,4.16
11/11/2013,Texas Tech,Home,88,Northern Arizona,68,Away,,Win,0.00,-1.41
11/11/2013,Northern Arizona,Away,68,Texas Tech,88,Home,,Loss,-1.41,0.00
11/11/2013,SMU,Home,89,Rhode Island,58,Away,,Win,9.09,-0.28
11/11/2013,Rhode Island,Away,58,SMU,89,Home,,Loss,-0.28,9.09
11/11/2013,Incarnate Word,Away,74,Trinity TX,62,Home,,Win,10.41,0.00
11/11/2013,Trinity TX,Home,62,Incarnate Word,74,Away,,Loss,0.00,10.41
11/11/2013,UMBC,Home,84,Eastern Univ,79,Away,,Win,-7.23,0.00
11/11/2013,Eastern Univ,Away,79,UMBC,84,Home,,Loss,0.00,-7.23
11/11/2013,New Mexico St,Away,95,Hawaii,88,Home,,Win,10.31,6.74
11/11/2013,Hawaii,Home,88,New Mexico St,95,Away,,Loss,6.74,10.31
11/11/2013,TX Southern,Home,113,Wiley,96,Away,,Win,2.55,0.00
11/11/2013,Wiley,Away,96,TX Southern,113,Home,,Loss,0.00,2.55
11/11/2013,Ark Pine Bluff,Away,67,Morehouse,54,Away,Neutral Site,Win,-7.45,0.00
11/11/2013,Morehouse,Away,54,Ark Pine Bluff,67,Away,Neutral Site,Loss,0.00,-7.45
11/11/2013,Houston Bap,Home,75,Crowley's Ridge,61,Away,,Win,-9.10,0.00
11/11/2013,Crowley's Ridge,Away,61,Houston Bap,75,Home,,Loss,0.00,-9.10
11/11/2013,CS Bakersfield,Home,97,UC Merced,54,Away,,Win,0.78,0.00
11/11/2013,UC Merced,Away,54,CS Bakersfield,97,Home,,Loss,0.00,0.78
11/11/2013,W Michigan,Away,63,Tennessee St,52,Away,Neutral Site,Win,5.06,-6.80
11/11/2013,Tennessee St,Away,52,W Michigan,63,Away,Neutral Site,Loss,-6.80,5.06
11/11/2013,Gonzaga,Home,93,Colorado St,61,Away,,Win,11.88,3.66
11/11/2013,Colorado St,Away,61,Gonzaga,93,Home,,Loss,3.66,11.88
11/11/2013,St Mary's CA,Home,85,Akron,63,Away,,Win,6.24,1.88
11/11/2013,Akron,Away,63,St Mary's CA,85,Home,,Loss,1.88,6.24
11/11/2013,Wichita St,Home,66,W Kentucky,49,Away,,Win,15.88,1.06
11/11/2013,W Kentucky,Away,49,Wichita St,66,Home,,Loss,1.06,15.88
11/11/2013,BYU,Away,112,Stanford,103,Home,,Win,7.18,4.88
11/11/2013,Stanford,Home,103,BYU,112,Away,,Loss,4.88,7.18
11/11/2013,Richmond,Home,69,Belmont,61,Away,,Win,1.39,5.88
11/11/2013,Belmont,Away,61,Richmond,69,Home,,Loss,5.88,1.39
11/11/2013,Kent,Away,81,Temple,77,Home,,Win,1.25,-4.19
11/11/2013,Temple,Home,77,Kent,81,Away,,Loss,-4.19,1.25
11/11/2013,St Bonaventure,Home,75,Abilene Chr,47,Away,,Win,3.27,-0.45
11/11/2013,Abilene Chr,Away,47,St Bonaventure,75,Home,,Loss,-0.45,3.27
11/11/2013,Canisius,Home,71,South Dakota,66,Away,,Win,3.09,-2.27
11/11/2013,South Dakota,Away,66,Canisius,71,Home,,Loss,-2.27,3.09
11/11/2013,Coastal Car,Home,76,Guilford,49,Away,,Win,4.33,0.00
11/11/2013,Guilford,Away,49,Coastal Car,76,Home,,Loss,0.00,4.33
11/11/2013,Lipscomb,Home,88,Oakland City,78,Away,,Win,-2.63,0.00
11/11/2013,Oakland City,Away,78,Lipscomb,88,Home,,Loss,0.00,-2.63
11/11/2013,Kennesaw,Home,92,Warren Wilson,48,Away,,Win,-9.29,0.00
11/11/2013,Warren Wilson,Away,48,Kennesaw,92,Home,,Loss,0.00,-9.29
11/11/2013,Georgia Tech,Home,68,Delaware St,50,Away,,Win,-0.12,-3.30
11/11/2013,Delaware St,Away,50,Georgia Tech,68,Home,,Loss,-3.30,-0.12
11/11/2013,Connecticut,Home,80,Yale,62,Away,,Win,8.74,0.46
11/11/2013,Yale,Away,62,Connecticut,80,Home,,Loss,0.46,8.74
11/11/2013,North Florida,Away,72,Ark Little Rock,70,Home,,Win,-1.84,-2.59
11/11/2013,Ark Little Rock,Home,70,North Florida,72,Away,,Loss,-2.59,-1.84
11/11/2013,Miami FL,Home,81,Ga Southern,80,Away,,Win,1.97,-0.76
11/11/2013,Ga Southern,Away,80,Miami FL,81,Home,,Loss,-0.76,1.97
11/11/2013,Detroit,Home,106,MI Dearborn,51,Away,,Win,0.25,0.00
11/11/2013,MI Dearborn,Away,51,Detroit,106,Home,,Loss,0.00,0.25
11/11/2013,UAB,Home,79,Rutgers,76,Away,,Win,2.77,-5.09
11/11/2013,Rutgers,Away,76,UAB,79,Home,,Loss,-5.09,2.77
11/11/2013,IPFW,Home,90,IU Kokomo,62,Away,,Win,6.59,0.00
11/11/2013,IU Kokomo,Away,62,IPFW,90,Home,,Loss,0.00,6.59
11/11/2013,Wofford,Home,83,Emory & Henry,58,Away,,Win,5.25,0.00
11/11/2013,Emory & Henry,Away,58,Wofford,83,Home,,Loss,0.00,5.25
11/11/2013,Houston,Away,77,TX Pan American,65,Home,,Win,-1.94,-5.03
11/11/2013,TX Pan American,Home,65,Houston,77,Away,,Loss,-5.03,-1.94
11/11/2013,Texas A&M,Home,91,MS Valley St,67,Away,,Win,1.72,-9.03
11/11/2013,MS Valley St,Away,67,Texas A&M,91,Home,,Loss,-9.03,1.72
11/11/2013,Oklahoma,Home,95,North Texas,82,Away,,Win,6.28,-2.66
11/11/2013,North Texas,Away,82,Oklahoma,95,Home,,Loss,-2.66,6.28
11/11/2013,NC Central,Home,98,J&W NC,47,Away,,Win,15.39,0.00
11/11/2013,J&W NC,Away,47,NC Central,98,Home,,Loss,0.00,15.39
11/11/2013,St Francis NY,Away,59,FL Atlantic,57,Home,,Win,2.13,-2.25
11/11/2013,FL Atlantic,Home,57,St Francis NY,59,Away,,Loss,-2.25,2.13
11/11/2013,WI Milwaukee,Away,81,Davidson,77,Home,,Win,0.47,6.09
11/11/2013,Davidson,Home,77,WI Milwaukee,81,Away,,Loss,6.09,0.47
11/11/2013,W Carolina,Home,74,UNC Asheville,67,Away,,Win,1.62,1.94
11/11/2013,UNC Asheville,Away,67,W Carolina,74,Home,,Loss,1.94,1.62
11/11/2013,St Francis PA,Home,60,Navy,57,Away,,Win,-7.55,-4.57
11/11/2013,Navy,Away,57,St Francis PA,60,Home,,Loss,-4.57,-7.55
11/11/2013,Radford,Home,89,Chattanooga,78,Away,,Win,4.48,1.97
11/11/2013,Chattanooga,Away,78,Radford,89,Home,,Loss,1.97,4.48
11/12/2013,Campbell,Away,73,Appalachian St,66,Home,,Win,-3.97,-3.93
11/12/2013,Appalachian St,Home,66,Campbell,73,Away,,Loss,-3.93,-3.97
11/12/2013,Cent Arkansas,Home,109,Hendrix,59,Away,,Win,-6.72,0.00
11/12/2013,Hendrix,Away,59,Cent Arkansas,109,Home,,Loss,0.00,-6.72
11/12/2013,SF Austin,Away,64,Texas St,57,Home,,Win,13.85,-4.65
11/12/2013,Texas St,Home,57,SF Austin,64,Away,,Loss,-4.65,13.85
11/12/2013,Alcorn St,Home,87,Mississippi Col,61,Away,,Win,-3.74,0.00
11/12/2013,Mississippi Col,Away,61,Alcorn St,87,Home,,Loss,0.00,-3.74
11/12/2013,Longwood,Away,82,TCU,79,Home,,Win,-10.47,-8.84
11/12/2013,TCU,Home,79,Longwood,82,Away,,Loss,-8.84,-10.47
11/12/2013,Chicago St,Home,79,Jacksonville St,75,Away,,Win,-6.47,-5.23
11/12/2013,Jacksonville St,Away,75,Chicago St,79,Home,,Loss,-5.23,-6.47
11/12/2013,Drake,Home,104,Iowa Wesleyan,49,Away,,Win,0.03,0.00
11/12/2013,Iowa Wesleyan,Away,49,Drake,104,Home,,Loss,0.00,0.03
11/12/2013,Tennessee Tech,Home,74,Loyola-Chicago,69,Away,,Win,1.65,-2.94
11/12/2013,Loyola-Chicago,Away,69,Tennessee Tech,74,Home,,Loss,-2.94,1.65
11/12/2013,ULL,Home,92,McNeese St,66,Away,,Win,6.39,-7.97
11/12/2013,McNeese St,Away,66,ULL,92,Home,,Loss,-7.97,6.39
11/12/2013,SE Louisiana,Away,63,Rice,62,Home,,Win,-2.90,-7.67
11/12/2013,Rice,Home,62,SE Louisiana,63,Away,,Loss,-7.67,-2.90
11/12/2013,Furman,Home,75,Gardner Webb,64,Away,,Win,-8.03,3.52
11/12/2013,Gardner Webb,Away,64,Furman,75,Home,,Loss,3.52,-8.03
11/12/2013,Iowa St,Home,80,TAM C. Christi,50,Away,,Win,8.97,1.75
11/12/2013,TAM C. Christi,Away,50,Iowa St,80,Home,,Loss,1.75,8.97
11/12/2013,Towson,Home,95,Morgan St,75,Away,,Win,4.82,-0.77
11/12/2013,Morgan St,Away,75,Towson,95,Home,,Loss,-0.77,4.82
11/12/2013,Michigan St,Away,78,Kentucky,74,Away,Neutral Site,Win,10.62,9.26
11/12/2013,Kentucky,Away,74,Michigan St,78,Away,Neutral Site,Loss,9.26,10.62
11/12/2013,Bradley,Home,80,C Michigan,70,Away,,Win,-2.41,-1.35
11/12/2013,C Michigan,Away,70,Bradley,80,Home,,Loss,-1.35,-2.41
11/12/2013,Oklahoma St,Home,93,Utah Valley,40,Away,,Win,11.24,2.61
11/12/2013,Utah Valley,Away,40,Oklahoma St,93,Home,,Loss,2.61,11.24
11/12/2013,Vanderbilt,Home,86,Georgia St,80,Away,,Win,-0.97,10.13
11/12/2013,Georgia St,Away,80,Vanderbilt,86,Home,,Loss,10.13,-0.97
11/12/2013,Minnesota,Home,84,Montana,58,Away,,Win,3.42,1.77
11/12/2013,Montana,Away,58,Minnesota,84,Home,,Loss,1.77,3.42
11/12/2013,Ohio St,Home,79,Ohio,69,Away,,Win,10.03,4.85
11/12/2013,Ohio,Away,69,Ohio St,79,Home,,Loss,4.85,10.03
11/12/2013,Citadel,Home,82,Presbyterian,68,Away,,Win,-7.33,-11.03
11/12/2013,Presbyterian,Away,68,Citadel,82,Home,,Loss,-11.03,-7.33
11/12/2013,Kansas,Away,94,Duke,83,Away,Neutral Site,Win,9.15,11.56
11/12/2013,Duke,Away,83,Kansas,94,Away,Neutral Site,Loss,11.56,9.15
11/12/2013,California,Home,77,Denver,50,Away,,Win,2.88,1.45
11/12/2013,Denver,Away,50,California,77,Home,,Loss,1.45,2.88
11/12/2013,Nevada,Away,60,Cal Poly SLO,58,Home,,Win,-1.50,-0.22
11/12/2013,Cal Poly SLO,Home,58,Nevada,60,Away,,Loss,-0.22,-1.50
11/12/2013,Pacific,Home,84,UC Irvine,79,Away,,Win,-2.07,7.38
11/12/2013,UC Irvine,Away,79,Pacific,84,Home,,Loss,7.38,-2.07
11/12/2013,USC,Home,95,CS Northridge,79,Away,,Win,-4.75,-0.66
11/12/2013,CS Northridge,Away,79,USC,95,Home,,Loss,-0.66,-4.75
11/12/2013,Wagner,Home,75,Chestnut Hill,67,Away,,Win,3.06,0.00
11/12/2013,Chestnut Hill,Away,67,Wagner,75,Home,,Loss,0.00,3.06
11/12/2013,Savannah St,Home,73,TN Temple,63,Away,,Win,-2.78,0.00
11/12/2013,TN Temple,Away,63,Savannah St,73,Home,,Loss,0.00,-2.78
11/12/2013,Santa Clara,Home,89,San Jose St,77,Away,,Win,0.45,-9.16
11/12/2013,San Jose St,Away,77,Santa Clara,89,Home,,Loss,-9.16,0.45
11/12/2013,Jacksonville,Home,101,Florida Col,72,Away,,Win,-5.13,0.00
11/12/2013,Florida Col,Away,72,Jacksonville,101,Home,,Loss,0.00,-5.13
11/12/2013,N Colorado,Home,98,Colorado Chr,74,Away,,Win,4.10,0.00
11/12/2013,Colorado Chr,Away,74,N Colorado,98,Home,,Loss,0.00,4.10
11/12/2013,Arizona St,Home,90,Miami OH,54,Away,,Win,6.16,-4.42
11/12/2013,Miami OH,Away,54,Arizona St,90,Home,,Loss,-4.42,6.16
11/12/2013,UCLA,Home,91,Oakland,60,Away,,Win,11.06,-3.00
11/12/2013,Oakland,Away,60,UCLA,91,Home,,Loss,-3.00,11.06
11/12/2013,Nebraska,Home,62,W Illinois,47,Away,,Win,2.13,-1.40
11/12/2013,W Illinois,Away,47,Nebraska,62,Home,,Loss,-1.40,2.13
11/12/2013,UT Arlington,Home,88,Samford,75,Away,,Win,-1.41,-5.88
11/12/2013,Samford,Away,75,UT Arlington,88,Home,,Loss,-5.88,-1.41
11/12/2013,Missouri,Home,72,S Illinois,59,Away,,Win,3.39,0.00
11/12/2013,S Illinois,Away,59,Missouri,72,Home,,Loss,0.00,3.39
11/12/2013,Xavier,Home,67,Tennessee,63,Away,,Win,4.27,10.27
11/12/2013,Tennessee,Away,63,Xavier,67,Home,,Loss,10.27,4.27
11/12/2013,Utah St,Home,90,Southern Utah,57,Away,,Win,2.59,-15.90
11/12/2013,Southern Utah,Away,57,Utah St,90,Home,,Loss,-15.90,2.59
11/12/2013,Wisconsin,Home,59,Florida,53,Away,,Win,8.97,12.79
11/12/2013,Florida,Away,53,Wisconsin,59,Home,,Loss,12.79,8.97
11/12/2013,La Salle,Home,73,Quinnipiac,67,Away,,Win,-0.65,2.39
11/12/2013,Quinnipiac,Away,67,La Salle,73,Home,,Loss,2.39,-0.65
11/12/2013,William & Mary,Home,84,Liberty,72,Away,,Win,1.84,0.50
11/12/2013,Liberty,Away,72,William & Mary,84,Home,,Loss,0.50,1.84
11/12/2013,Drexel,Away,78,Illinois St,70,Home,,Win,1.47,-0.35
11/12/2013,Illinois St,Home,70,Drexel,78,Away,,Loss,-0.35,1.47
11/12/2013,New Orleans,Home,81,Millsaps,45,Away,,Win,-4.96,0.00
11/12/2013,Millsaps,Away,45,New Orleans,81,Home,,Loss,0.00,-4.96
11/12/2013,Texas,Home,84,South Alabama,77,Away,,Win,4.09,-1.48
11/12/2013,South Alabama,Away,77,Texas,84,Home,,Loss,-1.48,4.09
11/12/2013,Virginia Tech,Home,87,West Virginia,82,Away,,Win,-4.10,4.25
11/12/2013,West Virginia,Away,82,Virginia Tech,87,Home,,Loss,4.25,-4.10
11/12/2013,Baylor,Home,66,South Carolina,64,Away,,Win,6.83,-1.56
11/12/2013,South Carolina,Away,64,Baylor,66,Home,,Loss,-1.56,6.83
11/12/2013,Indiana,Home,73,Long Island,72,Away,,Win,4.69,-8.10
11/12/2013,Long Island,Away,72,Indiana,73,Home,,Loss,-8.10,4.69
11/12/2013,Evansville,Away,84,IUPUI,78,Home,,Win,-2.82,-8.03
11/12/2013,IUPUI,Home,78,Evansville,84,Away,,Loss,-8.03,-2.82
11/12/2013,Santa Barbara,Away,86,UNLV,65,Home,,Win,5.90,5.79
11/12/2013,UNLV,Home,65,Santa Barbara,86,Away,,Loss,5.79,5.90
11/12/2013,Cincinnati,Home,68,NC State,57,Away,,Win,10.39,1.32
11/12/2013,NC State,Away,57,Cincinnati,68,Home,,Loss,1.32,10.39
11/12/2013,Murray St,Home,97,Brescia,69,Away,,Win,4.52,0.00
11/12/2013,Brescia,Away,69,Murray St,97,Home,,Loss,0.00,4.52
11/12/2013,G Washington,Home,108,Maine,81,Away,,Win,6.53,-10.79
